,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
505,B0051E4AMY,"[16, 16]","Update 11/15/13: I had one of these coils go out on me after 1.5 years. My engine was stuttering like crazy with a check engine light and sure enough, it was coil #1 per a free Autozone code read.  I swapped it out with one of the spare coils I had on hand from when I originally replaced all of them at once and I'm back in business.  I am still very satisfied with this product.Original review: I had 2 different ignition coils go out on my Lincoln LS V8 over the period of a few months.  Each time I took it into my local shop to get it fixed, they charged me $116 for parts, not to mention labor, and the cost for one at my local auto parts supplier was around $70-$80 for each one.  I began looking for a less expensive alternative and found that this supplier sells 8 of them for less than the price of 1 purchased locally.When these first arrived I noticed the part number was different than the ones listed on my car.  After some searching online and contacting my local Ford dealer, I confirmed that these certainly do fit a Lincoln LS V8, mine happens to be a 2004.I would consider myself slightly above an amateur as I always change my own oil, rotate my tires, and have replaced the shocks and struts on 2 of my cars.  I do these things to save money, but I have to thoroughly research each of these projects and it sometimes takes me a while to do it.  Thankfully it is quite easy to change the ignition coils.  You just need a 7mm socket wrench and a small 7mm wrench to remove the bolts from the ignition coil covers on each side of the engine.  Some of these are in very tight spaces and take some very small movements, and some time, to remove and put back on.  There are 8 bolts on each side of the engine.  This is the hardest part, however.After removing the covers, all you need to do is unscrew each ignition coil, unplug them, swap them out, and then place the covers back on again. The total time for the project was around 30-45 minutes. I'll admit I was nervous about them working due to the unbelievable low price for 8 of them, but they have been working without any issues at all for a few months so far. Believe me, I know what my car drives like when my ignition coil is bad (stutters while accelerating around 50-65mph, stutters up hills).I even saved the 2 new coils my mechanic put in a few months ago as replacements if these ever start to go bad.  I would highly recommend these to anyone looking for a DIY project to save potentially hundreds of dollars.  I technically could have waited for each coil to go, diagnose them one at a time at the auto shop, and then replace them one by one, but for this price, I figured why not just replace them all at once and not worry about it for hopefully several thousand miles.If I ever have issues with these coils, or if they start to fail earlier than expected, I will definitely update this review.",5.0,"03 19, 2012",#IC27 DG509 DG515 DG529 00-06 Lincoln Ls V8 3.9L Ignition Coil 8PCS 00 01 02 03 04 05 06,64.89,MotorKing,2879,560,1.0,5.1410714285714265,9.255295901635913,1.1946105790109216,1.112625245596827,0.05276542901992798
506,B00020CAVA,"[0, 5]","I used this on the interior walls of the air chamber of my fireplace insert to absorb the blower noise.  I did not notice a dramatic difference.  It is on the bottom of the plenum where the cool air goes in, not in the top portion.  There were no problems with odor or melting from the heat radiating through the bottom.  I don't know what would happen if I burned wood without turning on the blowers.",3.0,"03 26, 2011",Dynamat 10425 18&quot; x 32&quot; x 0.067&quot; Thick Self-Adhesive Sound Deadener with Xtreme Wedge Pack,27.95,Dynamat,401,77,0.0,5.207792207792208,1.272603186474938,0.7167663474065529,0.4792398769368365,0.9998205900192261
507,B001P2H4U6,"[1, 1]","Bought this for my 2010 Sequoia Platinum.  Upon installation I realized it will BLOCK the laser cruise control sensor (located just above the driver-side tow hook, below the front bumper).  Obviously I am not going to take any safety risks, so I didn't even finish with the install.  Kudos to Amazon for the painless return though!!I've owned Westin bull bar before and their quality is top-notch, thus the high rating.  Just taking 1 star out for the incompatibility, and I hope other Platinum-trim owners could avoid the trouble I went through.",4.0,"08 15, 2013",Westin 31-5250 E-Series Polished Bull Bar,243.85,Westin,546,97,1.0,5.628865979381443,1.6031494686762209,0.9556884632087372,4.181132164259305,0.9478940963745117
508,B00199BO4C,"[1, 1]","Bought a plug and play Petronix Flame Thrower distributor with this coil, and together they got my Super Beetle running great.",5.0,"05 19, 2014","PerTronix 40511 Flame-Thrower 40,000 Volt 3.0 ohm Coil",31.96,Pertronix,126,21,1.0,6.0,0.3470735963113467,1.1946105790109216,0.5479966535563969,0.9997496008872986
509,B0022ZR3O2,"[3, 3]",i have bought a lot of guages and i have to say/  nothing even compares to this one/ very accurate and well constructed. i think ive finally learned- spend a couple dollars over and over and you have 20 guages that arent worth the paper they come in!,5.0,"01 5, 2013",Accugage Dial Tire Gauge with Hose RRA60X,20.26,Accu-Gage,250,48,1.0,5.208333333333333,0.7933110772830783,1.1946105790109216,0.3473846120479537,0.06549766659736633
510,B004OT0FGM,"[0, 2]",no instuctions???????????????............how am i suppose to put it on my jeep??????..........through it up in the air & it installs it's self????????????,1.0,"04 23, 2013",Body Armor 4x4 5294 Black -Steel Swing Arm Tire Carrier,348.55,Body Armor 4x4,154,23,0.0,6.695652173913044,0.380128224531475,0.2389221158021843,5.9763527408348605,0.5
511,B005JWEVP4,"[1, 1]","Inexpensive, well fitting, and warm, these gloves have extended my riding season significantly.  Need a heat troller, and Y harness if you don't have a jacket to plug it into.  Fits under my regular gauntlet gloves without being bulky.",5.0,"11 27, 2013",Firstgear Warm and Safe Heated Glove Liners - X-Small/Black,71.95,Firstgear,235,40,1.0,5.875,0.6610925644025653,1.1946105790109216,1.2336783236352549,0.5
512,B003ZS5B2Q,"[1, 2]","Easy to install, works as advertised, only issue is that it did not come with the mini 20 A fuse.",4.0,"04 30, 2011",CURT Manufacturing 56107 T-Connector,30.15,Curt,97,20,0.5,4.85,0.3305462822012826,0.9556884632087372,0.5169617992717573,0.15247225761413574
513,B002EQ3I1Q,"[1, 1]","The product was received with a freight damage, however all inside was in good shape. During installation, I did notice the angle at which the brackets were formed did not exactly conform to the shape of the truck. The installation was tight and required a little pulling and muscle to get everything to fit. Do not tighten down anything until all the bolts are in place. I would reccomend as it really looks good on the truck",4.0,"12 28, 2012",Aries S223039-2 Stainless Steel Oval Step Bar,314.56,Aries Automotive,426,77,1.0,5.5324675324675345,1.272603186474938,0.9556884632087372,5.393549040760332,0.03942099213600159
514,B0012TWU9C,"[1, 1]",This is an excellent tube for bikes that will be used on hard terrain where tube pinches are common. These tubes seem to be about 50% thicker than a regular tube so they resist damage very well.,5.0,"04 9, 2012",MSR Racing Heavy Duty Tube - 2.50-10/--,14.95,MSR,194,37,1.0,5.243243243243243,0.6115106220723728,1.1946105790109216,0.2563376085941218,0.014498740434646606
515,B000ALG8LO,"[0, 2]","Alright product. It held two things together for me, but it didn't do an amazing job at it. I don't know if I would use this product ever again.",3.0,"03 22, 2013",J-B Weld 8280 Original - Professional Size Steel Reinforced Epoxy - 10 oz,13.97,J-B Weld,144,31,0.0,4.645161290322581,0.512346737411988,0.7167663474065529,0.23953420682674795,0.9991827011108398
516,B0018OY742,"[2, 2]",Bought two mirrors and they work very good.  The right mirror is harder to get on than the left.  The straps hook on under the mirror.  There is some vibration at 65 mph but everything is still visible.  Good purchase,4.0,"01 20, 2011",Fit System 3791 Universal Clip-on Trailer Towing Mirror,15.96,Fit System,217,40,1.0,5.425,0.6610925644025653,0.9556884632087372,0.2736554002115173,0.03790062665939331
517,B000JZY61U,"[3, 3]","Yes fit on the pick up truck perfectly...but dummy me decides not to read the directions. I pull the spring clip off the end and of course it went flying into the grass. Gone for ever, so Like normal. a 50 cent item made for a bad day...so I went to the Ford dealer and you know the story they only sell the whole part not the little dohicky spring. I now  will have to spend another 20 dollars to get a 50 cent clip...anyhow, I decide to call the company that made the shock explained what happened to the flying spring...very nice company they mailed me a new spring with in a week... And in todays world they didnt have to do that but they did  my hats off to strong arm!!!!!",5.0,"07 5, 2010","StrongArm 4578  Ford F-150 (replacement steel Hood Lift Support) Hood Lift Support 1997-02, Pack of 1",13.75,Strongarm,678,137,1.0,4.9489051094890515,2.2642420330787862,1.1946105790109216,0.23576201459325585,0.13780078291893005
518,B005DX7KL6,"[1, 1]",I was dissappointed these didn't fit on my travel trailer even though it says they fit on most travel trailers.  More info needs added and I should have done more homework so i didn't have to spend over $40 to return the product.  I usually like Amazon but was very dissapointed in this purchase,2.0,"03 26, 2013",Elkhart 1224 Triple Step,201.99,Elkhart,295,56,1.0,5.267857142857143,0.9255295901635912,0.4778442316043686,3.463386860195764,0.004081755876541138
519,B0006H8BGW,"[1, 1]","This is not even close to OE quality. It's closer to a piece of plastic garbage that you would buy at a swap meet. Don't waste your time or money, just pay the few extra bucks and go with the metal OE option.",1.0,"05 4, 2012",CIPA 46100 Chevrolet/GMC OE Style Chrome Manual Replacement Mirror (Fits Driver/Passenger Side),14.97,CIPA,208,45,1.0,4.622222222222222,0.7437291349528858,0.2389221158021843,0.2566805351608029,0.027243733406066895
520,B000980HC4,"[0, 2]","good luck, all the reviews are pretty accurate, seems like its a 50/50 shot whether you get a good unit or not. The adjustment for the door chimes is crap, still too loud and I turned it all the way down. Also mine didn't provide 12v power when key on. Seller refunded me. I just ran 12v from a fused curcuit to power radio.",2.0,"08 13, 2013",Axxess GMOS-04 Class II OnStar&reg; Interface for Amplified Systems,88.99,Metra,324,66,0.0,4.909090909090909,1.0908027312642326,0.4778442316043686,1.5258517584475515,0.057130277156829834
